,q05,q10,q50,q90,q95
2,-0.02270240381854156,-0.010986035139394144,0.02834178547969917,0.06688167962980887,0.07969355848306728
3,-0.022078397572827965,-0.011381566133167972,0.02824729278002596,0.06777645706586914,0.07896479529208267
4,-0.02166232958431478,-0.010664044842435709,0.02868037531463436,0.06927079593404528,0.08035754347314411
5,-0.02175152152177634,-0.010494416939711352,0.02882534811168435,0.06902957416710175,0.08174665329669638
6,-0.022339634004509053,-0.00971828577593289,0.02922393942887235,0.06929835341313825,0.08191711793536695
7,-0.02105445507290706,-0.009672601148449308,0.02970867465505235,0.06980635031196826,0.0833739768572213
8,-0.021308938339095456,-0.010241474076498228,0.030224778876213925,0.07065085434400487,0.08416308484522017
9,-0.02135933938153085,-0.010049455054038774,0.03082676269706385,0.07141698949221781,0.08362130744636
10,-0.02145783981128707,-0.009573616228894593,0.030699028118450593,0.07098813459843731,0.08415784680491535
11,-0.020606489692388725,-0.009645856781974322,0.03130734219549231,0.07169073886618253,0.08480611400517842
12,-0.020610248575886607,-0.009649093418175901,0.03143034840608509,0.07257673615752373,0.08588937838900872
13,-0.020479679387758198,-0.009319185384328911,0.031692030498705975,0.07358861446218037,0.0860894214340934
14,-0.02130415274585137,-0.00957798376096567,0.031974658978934846,0.07427158919701496,0.08692311391782036
15,-0.021040969193019256,-0.008967529971803142,0.03196518094760093,0.07506774751761573,0.08739892621348445
16,-0.021059796734757386,-0.008271477381242997,0.03220790750957518,0.07495330488947294,0.08839478383910176
17,-0.020670689560358488,-0.007726047107390973,0.032637732790555235,0.07620808460801753,0.08976117917134316
18,-0.020443138904399763,-0.007776817584946716,0.03295247960122187,0.07580639584918158,0.08990496982122383
19,-0.02071630149361185,-0.007324163888634956,0.03348414610988895,0.07633800355722295,0.09000670871184699
20,-0.020476942706826578,-0.007464228723408721,0.033997631116981716,0.07699985754408488,0.09127523840856518
21,-0.02054266317485581,-0.00794663719814491,0.034326393563695934,0.07795724225278805,0.09204604531251949
22,-0.021158707458852906,-0.00803525721917635,0.034876212683541435,0.07910809674476674,0.09280559347678839
23,-0.021573326687377575,-0.007878734140674892,0.03540961271118944,0.07872609324838482,0.09345009801457904
24,-0.02166771798569215,-0.00794398590222199,0.035303686563488514,0.08033881447905386,0.09493654883456187
25,-0.022010912397547412,-0.008597504466979822,0.0360286729878856,0.08050998877245075,0.09591921390317364
26,-0.021594666625840097,-0.008665425788051118,0.03658602054995687,0.08094810552001697,0.09434608778449834
27,-0.0205909472604192,-0.008607345206062543,0.036168479083102986,0.08248414228030056,0.09588648436842279
28,-0.020444975087916192,-0.008564382097086936,0.036639721635968556,0.08208050844131999,0.09724184571275139
29,-0.020309686497704937,-0.008509641987218637,0.03725031102961431,0.08317118390898393,0.09644522409599335
30,-0.020353801123627367,-0.008813519452817012,0.037440673019932855,0.08279813395300717,0.09713474013853447
31,-0.020693665456898904,-0.007882345291963739,0.03767602650541957,0.08342329289626431,0.09744642992586647
32,-0.02135040811609179,-0.007490491219525816,0.03833470237617288,0.08433781137596327,0.09721996740430607
33,-0.0208042894319244,-0.008110956354410833,0.038326340818178664,0.08547468201746769,0.09794064136131067
34,-0.020052817572719085,-0.008173191160735411,0.03877126195739969,0.08494055946310063,0.09850577808273006
35,-0.019993738144125604,-0.007492667164382243,0.0388143390442331,0.08609969798297207,0.10069713514224124
36,-0.01972990509194256,-0.0071420316207909,0.03914019181551437,0.08614912917536087,0.0998152535308721
37,-0.021213702187929076,-0.007703132516280887,0.03967426184754187,0.0869470787491969,0.10068516060606471
38,-0.021426241448483915,-0.0073680940282738125,0.04086421695048549,0.08702125075670346,0.10100737142759403
39,-0.021226660861473103,-0.007483063457110587,0.04049098729336134,0.08770262139539775,0.10216656173432177
40,-0.021023407821883052,-0.00695297391724874,0.04154397077912761,0.08804126849936628,0.10294314425490164
41,-0.02076121853225261,-0.0067206720885914836,0.04119908632707597,0.08891842658106312,0.10422778311770137
42,-0.020312933461512615,-0.006454721404266966,0.04064656141636782,0.0889535679555183,0.10444019900176855
43,-0.020660042446547046,-0.005896688919186975,0.04200239814631847,0.08884069378397544,0.10508596773581433
44,-0.02051508827708232,-0.006048864537307767,0.04230072080237034,0.08959032000213193,0.10603976061432216
45,-0.02082882876775667,-0.005814399279940531,0.04282059957885441,0.09024415856699766,0.10720966115276834
46,-0.020921761223774336,-0.00609842185386033,0.04291543428511654,0.09034183072586738,0.10646349039046697
47,-0.02087541760382356,-0.005928421831431134,0.04342949087654582,0.0905622517455896,0.10729538202910224
48,-0.020803023943932825,-0.005673697389546689,0.043826155545075046,0.09136748150974257,0.10747302910166961
49,-0.01949671693268564,-0.0056542940677628975,0.04398448111385314,0.09231093655396075,0.1067358381717518
50,-0.019633455958459688,-0.005564797086703369,0.044635703390240034,0.09215354782435548,0.10849869152575077
51,-0.020096701140210747,-0.005124964839813204,0.044495344744169975,0.09248935411745464,0.10770970290464804
52,-0.02040800736975866,-0.005253154453291772,0.044780158985499266,0.09225173578833443,0.10860084562809962
53,-0.019971234655794704,-0.005034207514258394,0.04568306715768403,0.09337518718468624,0.10848299236054436
54,-0.02080553658769976,-0.00546441899605488,0.04532904765188332,0.09324131249064521,0.10915192349698186
55,-0.02054975898715392,-0.004950395864659521,0.046255991469009966,0.09502204402586081,0.1103249697500051
56,-0.020958155155846238,-0.005148079777894251,0.04658174740735182,0.0949809243266457,0.11000965585970102
57,-0.020529505359780615,-0.0037536349828737867,0.04658779607702079,0.0957590881517693,0.11126406875963774
58,-0.01914609931535846,-0.004006179969585181,0.04730378418226672,0.09657497258227622,0.1117475831197061
59,-0.019524660013078416,-0.0033816282974163713,0.04739114607557893,0.09691235836415721,0.11342068296328575
60,-0.018572045988494355,-0.003149393621140984,0.04754588650956082,0.09721201219492287,0.11384583681929208
61,-0.01994010835391841,-0.003042425583766675,0.047990301429817556,0.09855629262468797,0.11441330539113206
62,-0.020791706480429273,-0.0024884582681667495,0.048561730089673544,0.09867889089057903,0.11518270459706549
63,-0.02031623057864794,-0.0017681461823195466,0.04908530294406192,0.09936895487937154,0.11543252162030211
64,-0.020926481494663963,-0.0018140371865772514,0.049138182610291965,0.10010467129207343,0.11510055027287974
65,-0.020953368759717646,-0.001864216331716399,0.04940305178031211,0.1000949191271715,0.11585451573017413
66,-0.019536403565127338,-0.001998534957468126,0.04952521428935763,0.10022039996978303,0.11603391547120394
67,-0.020872099363023398,-0.0017977335434184692,0.0501682658014299,0.10071214415363149,0.11633826214217532
68,-0.020018808003299218,-0.0021691613602832136,0.050726576720460756,0.10146316532578066,0.11633934992844679
69,-0.020068334652032473,-0.0014762013953251141,0.05087783379360221,0.1021044453257391,0.1165782121946332
70,-0.020709739842047537,-0.0021566542082289567,0.05035362895089229,0.10259946654650387,0.1167446661228221
71,-0.020144519135430812,-0.001940958036557909,0.050657006471211824,0.10258370219075244,0.11734040915159921
72,-0.01913897396417308,-0.002752658197292528,0.051039476974444636,0.10341842362266862,0.11828754560185954
73,-0.017941730234691672,-0.002913756052356437,0.05241203235337196,0.10366755264938222,0.11988826979310473
74,-0.01833751977394231,-0.001994520400727826,0.052550877064016246,0.10368594657403848,0.11878405810701279
75,-0.019309372256548652,-0.0017543082586115631,0.05270639837925689,0.10394418266436516,0.11964234705472257
76,-0.01856645097010173,-0.0018107067876384077,0.05300838552038936,0.10536439818766322,0.12057321084393992
77,-0.01882425676534952,-0.0009981585409760683,0.053032934935836745,0.10567492789366584,0.12153183513403867
78,-0.02036420128748727,-0.0011123452305887482,0.053355406724748755,0.10691231998500274,0.12178301693590401
