,q05,q10,q50,q90,q95
-24,-0.024715704265438867,-0.0139526020187945,0.01951561555098051,0.05499590716113388,0.06767709060181404
-23,-0.02598098262986612,-0.013985935767455125,0.019809337943624904,0.05559109918174764,0.06764590895100249
-22,-0.026224526215089194,-0.013328186414518958,0.020352922667338263,0.05525099724627059,0.06815882370679424
-21,-0.025608280552328343,-0.01345804862132687,0.01985420144059498,0.05600640084106046,0.06842523379275549
-20,-0.02617754567649149,-0.012832380558203212,0.020290271695781126,0.056357605940968544,0.06918596263102378
-19,-0.026580311248672734,-0.013220641621966242,0.020692956455015864,0.0568676321122896,0.06901401920549222
-18,-0.02637172682155562,-0.012811701143446923,0.021224652869690476,0.05731643908762967,0.069353264561617
-17,-0.025834108491835452,-0.013362149316431246,0.021581589269060904,0.05835950974514127,0.0694649536900613
-16,-0.026563611726802126,-0.013616053796526001,0.022488653529446463,0.058140879951595864,0.06981074385407744
-15,-0.026290893836460043,-0.01408259801240098,0.02258214985692575,0.05858141174689319,0.06924413430747897
-14,-0.02667970939939866,-0.013735749222145998,0.02263864744091797,0.05961061172044752,0.07081335894472987
-13,-0.02589602886009735,-0.013816520299442192,0.02306439245988446,0.05972710254579987,0.07121465315885026
-12,-0.025925717799370824,-0.013300010258085023,0.02350116012358945,0.060303931000662385,0.07133051149359529
-11,-0.026646968095522246,-0.01320860716386791,0.023912413033150767,0.06149729585570382,0.0716771463682162
-10,-0.02673307557680635,-0.012394318992684679,0.023983258597106843,0.06208075358542591,0.07293618522250549
-9,-0.027199453691975926,-0.012785511114146782,0.024887566767369675,0.06339258380171676,0.07343045344037527
-8,-0.02597701990912712,-0.013144306710637262,0.025072706612850243,0.06377552497969158,0.07378901830676195
-7,-0.026553437597641963,-0.01215209519042182,0.025793353799823837,0.06444907720176096,0.07454709591738538
-6,-0.026682385782800057,-0.012251828923589262,0.025465665299298182,0.06478719965344716,0.07544243092863748
-5,-0.027151525167735835,-0.012593652367893803,0.02586669135008513,0.06556815731756205,0.07545862259908422
-4,-0.025831481850972313,-0.013373880835788573,0.026457297754207933,0.06572075770123414,0.0778554521784701
-3,-0.025681749983959026,-0.01360469689054899,0.026612854976760546,0.06632995201130372,0.07887630215053862
-2,-0.0258231240582028,-0.013607401495507869,0.026485371844398052,0.06666857633769531,0.07847270067263018
-1,-0.027132582537955967,-0.013042322256811784,0.02692238364273166,0.06731916075419217,0.079431167508571
0,-0.02670863913442339,-0.01303382622986454,0.0278446989663678,0.06856157152381273,0.07933180196679429
1,-0.026801773232230694,-0.012440361863460382,0.027944756783140883,0.0693209916070588,0.08025015678893914
2,-0.026694895940241676,-0.012266232289633024,0.027935761775706888,0.06969347707479782,0.08118861113262145
3,-0.026152282078676266,-0.01255882608061164,0.028729059862782787,0.07011788891728839,0.08108551333272677
4,-0.026604162293750896,-0.01247990607964841,0.02844588669471195,0.07078876022159113,0.08205109534381516
5,-0.026059264606020108,-0.01239590709778474,0.02898976307418929,0.07118979054099735,0.08293141162497415
6,-0.025911348148869594,-0.012521208211240776,0.02899302154628485,0.0711030547159134,0.08413748703364061
7,-0.026201931268990692,-0.012255266858186589,0.02951302058445926,0.07208762464665155,0.08392411795203059
8,-0.025188100134027894,-0.01302099809170788,0.029886388843634405,0.0730422663063331,0.08412041809788776
9,-0.024843222480928503,-0.01315590709538312,0.030269625842376215,0.07407702262699227,0.0863119133373403
10,-0.025576165642627713,-0.012251655472655134,0.030739344598695442,0.07442208036409223,0.08694362370288079
11,-0.02557441583892582,-0.012328139933567388,0.030720295250253174,0.07475408514944558,0.08762142290359999
12,-0.026754048191728018,-0.012488693286557629,0.03142691778110466,0.07505615734372306,0.08824567842730759
13,-0.02654777445509424,-0.012026947375530185,0.03183093533877342,0.0754442880391889,0.08980628864654475
14,-0.025868174321649836,-0.012608033904074485,0.031899336953861296,0.07595311314796017,0.08889987318084916
15,-0.02610281947002357,-0.012515477137552942,0.03199164751798176,0.0762482719654454,0.09040053586264862
16,-0.02598937587184055,-0.012383688509961726,0.03228676551713851,0.0775632507652304,0.09145188927595556
17,-0.02546991648746986,-0.012670650060027027,0.03280238941257918,0.07813264519213244,0.09173718224745339
18,-0.025210829651664424,-0.01207363709092075,0.033428540115182905,0.07852383300659117,0.09343220885430584
19,-0.026281203499747573,-0.011960424945058222,0.033000965323421325,0.0788972950071192,0.09410329674403546
20,-0.02538212755550427,-0.012096154730310175,0.03380927771168371,0.07911072246622088,0.09538533580292935
21,-0.02408334784435797,-0.011514529484641198,0.03414814540632087,0.0800568051971137,0.09582090069641386
22,-0.025055432936547637,-0.01165887898082859,0.03452257223102599,0.08076811525371237,0.09635046228948764
23,-0.025573534504921343,-0.011605769420338061,0.03439470561967318,0.08117905685607793,0.09614960958790432
24,-0.027177351764316925,-0.010736521799097488,0.03464060375612922,0.0822474520885802,0.09712224762241417
25,-0.0271505748549222,-0.011667889373249996,0.0353418555361708,0.08253242756254459,0.09678959700546817
26,-0.025995369716156427,-0.01202682978237363,0.03510153207356902,0.08193921391165274,0.09863337266922569
27,-0.027101015502164993,-0.011331059109503223,0.03594403447572498,0.08283911114723595,0.09929806593575553
28,-0.025740791503833505,-0.011371402504032102,0.03600797100891298,0.08307643042874431,0.09885219326140747
29,-0.02530149813892491,-0.012248000397382431,0.03622755906670343,0.08346725479413807,0.0999422483923166
30,-0.0251207356404809,-0.011449114940885532,0.03665025718068013,0.08406095249175546,0.09994766134021234
31,-0.02496780256676913,-0.011251095511658466,0.03701006989280901,0.08455422452061598,0.10049491250886151
32,-0.025578200764697755,-0.011258722266293802,0.037397451697368175,0.08590023063914558,0.10227684287084834
33,-0.02521647094945131,-0.011807698969548044,0.037590068438680374,0.0863084524557671,0.10240273741212139
34,-0.02454418394935492,-0.011909542356820733,0.037982125851624374,0.08719068328255603,0.10209921172558638
35,-0.024172378179255737,-0.011370189774884696,0.03822400696033107,0.08829805147304107,0.10344967407779244
36,-0.02513180943503952,-0.010781268116021843,0.03896047914194775,0.0873116672629281,0.10400371597210432
37,-0.025718809473475854,-0.010909333796595068,0.039474077055596204,0.08825845511712388,0.10347405625012912
38,-0.02473346140322798,-0.011696590427744102,0.04013130282501051,0.08891837911436486,0.10446514212786007
39,-0.025855142872458384,-0.011830194408599599,0.040896889583676294,0.08954424190964407,0.10294197244649432
40,-0.024812922683628932,-0.011494197095006334,0.040942345529240934,0.0904446130860554,0.10494013390541461
41,-0.02459673485540469,-0.010693002710152052,0.04157477750664644,0.09029415923049101,0.10533472296696375
42,-0.024866530979236093,-0.01036322255233357,0.04202930804283543,0.09092140621290974,0.10587139961029571
43,-0.024720070739665947,-0.010979829078514282,0.042247104503003695,0.0911850930975688,0.10671285294292587
44,-0.025739249663183802,-0.010662568912783605,0.04215887648612997,0.09125183392845579,0.10683431665922948
45,-0.02607059919406173,-0.010262097185807458,0.043347025407704604,0.09189455250471305,0.10757083122086375
46,-0.02640847448257777,-0.010212299540887496,0.04391917235093812,0.09206648446758192,0.10779247459004682
47,-0.02670258842128213,-0.00967243910894519,0.044008256929423756,0.09314629114952781,0.10852109615430122
48,-0.02709098100932359,-0.01017465862159694,0.043967745252152066,0.0942092394062768,0.10940713952131836
49,-0.027036851815095003,-0.010142424907701581,0.04467527063916597,0.09476551628121689,0.1100188209735429
50,-0.025904024363557175,-0.009535151942157415,0.04425386188101037,0.09424675988975297,0.11077138033384566
51,-0.02508442763782089,-0.0090926254759245,0.045067406917545426,0.09493614899562385,0.11113439950861456
52,-0.024933047416554936,-0.009470217185605099,0.04497034780766904,0.09531963205784882,0.11203212221192435
53,-0.025867266857723472,-0.008558501838373294,0.045964331410493414,0.09546296858121461,0.11133572709149395
54,-0.02430023420613621,-0.008079582794614393,0.04583344488514128,0.09622880024580903,0.11191987083590839
55,-0.024828325628851452,-0.008222708026353777,0.04600140456218313,0.09705148966908263,0.11186642738378812
56,-0.024354759475049944,-0.008516123443673558,0.04576533376173482,0.09702091836095934,0.11256702244650625
57,-0.024652206028875554,-0.008795982432963123,0.046237855401280455,0.09783879763154067,0.11312170605557746
58,-0.02485833928954188,-0.009117749474476024,0.046737012293081595,0.09894673823065558,0.11381933039192924
59,-0.02407504293259093,-0.008649090445175088,0.04737022235648153,0.0996621657341763,0.11399269750683348
60,-0.025857326564552096,-0.007972861408367142,0.0479498503554796,0.0997277477726682,0.11544060262522275
61,-0.02601666130210602,-0.008073732531452129,0.04850912578815714,0.10052491227530035,0.11525505674769038
62,-0.026816929895995777,-0.008739622354093032,0.04849867671679957,0.100986538234621,0.11645823508186452
63,-0.02655802125472584,-0.007704406891278052,0.049015438801905925,0.10219860793550979,0.11677717544469425
64,-0.026710029051696785,-0.009364838799793933,0.04940791829738697,0.10181847301871462,0.11770034112606728
65,-0.02605924820140934,-0.008633142402091927,0.05018831481198538,0.10220181306543011,0.11666952032630963
66,-0.026617604602841568,-0.007192429830388857,0.050758768188501696,0.10241764164347522,0.11726854812305441
67,-0.026234569647085326,-0.006778517791586548,0.05108894440065774,0.10391016403989224,0.11857056430531229
68,-0.02553978662453895,-0.00596111259114945,0.051278779677303404,0.10458988261498468,0.1189629674174337
69,-0.026114310854079607,-0.0061983719167795735,0.05183716661475757,0.10515870009340621,0.11966663258137097
70,-0.02593189214144622,-0.006310599179169025,0.05185853795528701,0.10558195455663066,0.11870838145183574
71,-0.026594423006889478,-0.00594036679794998,0.051790733388747026,0.1065130977918865,0.11975168516152322
72,-0.026363135091694096,-0.005773306751622869,0.05204660723948018,0.10707243598825897,0.11846277973796335
73,-0.025678599684698784,-0.005791684846262977,0.05146545703986079,0.10764697833904452,0.11927861284046924
74,-0.024686618744994723,-0.006534883147019962,0.05194719200411503,0.10723496385531017,0.1199017020918774
75,-0.024803758530957367,-0.007137689528316456,0.05272280090413639,0.10815410224849369,0.120576088852347
76,-0.02521696225451663,-0.0070061065279222595,0.053135928203054614,0.10771800124760711,0.12248514448628829
77,-0.02444690356818028,-0.005787011614750854,0.05385316603449515,0.1083053257450973,0.12230608069823942
78,-0.024937894025729098,-0.006438061265072214,0.05375794291294568,0.10901904300104907,0.12313838353162691
79,-0.02332887156466581,-0.006121319800795828,0.05429855341196475,0.1090412068473248,0.12401706814778354
80,-0.023910985948578097,-0.005945757906396375,0.05473071686577295,0.11082682101256325,0.12468058550707053
81,-0.024824034017685112,-0.005930949833307593,0.054739963165137025,0.11042497786625999,0.12470719265615418
82,-0.022954253916539172,-0.006240152225537289,0.05494765661812882,0.11088726926176898,0.12529917292151702
83,-0.023615688754718978,-0.005707279532803998,0.054803074419122466,0.11117889204023544,0.12651404572011055
84,-0.022821449848821448,-0.004945930281039514,0.055061492948407315,0.11151032116852094,0.12663555347345276
85,-0.022380084456954212,-0.0055359395381452325,0.05552393115084303,0.11275913287625669,0.12658868608360052
86,-0.021892625310853404,-0.005343551295220482,0.05680396172525412,0.1126957167626382,0.12713630810098062
87,-0.023294177445553038,-0.004916187188393071,0.05688251832644967,0.11452553332764283,0.12769309307624999
88,-0.02291840731987147,-0.00526858750802601,0.057354991884682294,0.11501439133177487,0.12812590061227405
89,-0.02254398053841673,-0.005045725335119002,0.05787636984303482,0.11648677471566218,0.129831870691719
90,-0.02310159966263328,-0.005437180647885818,0.058001293797116195,0.11574451977610542,0.13071582239161778
