,q05,q10,q50,q90,q95
43,-0.0012945169594493237,0.0068059119562070185,0.042905732470817415,0.0770250678750425,0.08596874270761817
44,-0.0017847534885240281,0.007079195957212877,0.04332731505751511,0.07741295713760497,0.08613298306894569
45,-0.001668797099785597,0.00776975106517303,0.04331876165408599,0.07836622842370532,0.08708560970409832
46,-0.0013578081379497218,0.00824176412995022,0.04347903778363124,0.07909916990480956,0.08699558382848378
47,-0.0016191345657394884,0.008344635487467859,0.04378922464004973,0.0791186406047902,0.08825585607978823
48,-0.0011201061903302718,0.008462561257592089,0.04400424677229271,0.07925914368064808,0.08892963705333408
49,-0.001312011387133966,0.008621185345216236,0.04476959871937843,0.07948447428507754,0.08936597157401724
50,-0.0014502294339290736,0.008594348844502149,0.044710988361294335,0.08014360892606028,0.08965681444034604
51,-0.002044674065872081,0.008765579917343962,0.04481917888712271,0.07949747767242192,0.09015745418230298
52,-0.0018344915226558938,0.00910877427762166,0.045610958110113994,0.07991771545015014,0.09030341515843628
53,-0.0010566674322713399,0.009261024523450352,0.04565516886081746,0.08133902576764551,0.09067851235086752
54,-0.00047820840221588797,0.009548909759330329,0.04595227261581192,0.08174664717697089,0.09128269160130088
55,-0.00046619254463373865,0.010699453669978485,0.04608005884210043,0.08172693094766288,0.09223105962055302
56,-0.00036162602125266985,0.010286995801609673,0.045974433486767094,0.08287214121026068,0.09259192229213187
57,-0.0006232367156217349,0.00959296703573829,0.04653639967580575,0.08306275266258516,0.09262765264741846
58,-0.00031985666202251784,0.01034907564592677,0.04706468501340791,0.08376533184333818,0.09304066980123872
59,-0.0008064389233617402,0.009915262674928808,0.0473080307438757,0.0841496236213702,0.09435049411262203
60,-0.0005912488636646285,0.011000793385876907,0.04793607630078601,0.08441822581201273,0.09471495738298026
61,7.421078470983731e-05,0.010667234386254441,0.04811470635981524,0.08486731525440801,0.09419428168552184
62,9.673981133217456e-05,0.011514470550430598,0.048646676768001836,0.08520755004598186,0.09546758278775265
63,0.00024068484759740908,0.011931974082683774,0.049126874098228294,0.08533427357182448,0.09605011109179583
64,0.0013561173021409936,0.012072797930479107,0.04911435029486981,0.08596493230271492,0.0961265741652291
65,0.001707712911236279,0.011944509135759588,0.049661128435949,0.08631433850259083,0.09639754706450446
66,0.0015469089821767467,0.012011854896455424,0.05031795684867836,0.08713638217905788,0.09710905728310419
67,0.002294242473849043,0.012463595621769552,0.05031671960430299,0.08722825232218138,0.09902155960446733
68,0.0023936686866086712,0.01271356827937873,0.051031987211478044,0.08787343534247986,0.09887200262431074
69,0.0022133677953701,0.012765600067337152,0.05173843107343598,0.08864455732705578,0.09804412896724406
70,0.002089036345092901,0.012963108926879215,0.05203122994248553,0.08937399276104574,0.09861658510317389
