year,-90,-89,-88,-87,-86,-85,-84,-83,-82,-81,-80,-79,-78,-77,-76,-75,-74,-73,-72,-71,-70,-69,-68,-67,-66,-65,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
1974,-0.003591676136745381,-0.003359992164644332,-0.023288084389892383,-0.023867426913032452,-0.030703209030742418,-0.06047968217308075,-0.05596100496215617,-0.07322442212483815,-0.07438301877586007,-0.03661216686478985,-0.029312928407619565,-0.040551501552574365,-0.03023984108654032,-0.029312928407619565,-0.03209357804912372,-0.02896535825183877,-0.01923295191368668,-0.015293705621160503,-0.0269956467103174,-0.04530177434034155,-0.0622175329519844,-0.06731546429079072,-0.08110300310514862,-0.0875912150670779,-0.08944504042491952,-0.08133468707724967,-0.06708378031868967,-0.04240523851515765,-0.054918294494814,-0.06314444563090527,-0.0760050717663423,-0.09060363707594143,-0.11099518564064992,-0.1159772307957766,-0.12327655764820522,-0.13602129759996262,-0.13161859496797612,-0.1483025812122597,-0.15652873234835085,-0.17101141147427024,-0.1639438569892009,-0.17807896595933959,-0.18016447528928237,-0.18908585513219334,-0.16405974317288063,-0.18294521332604485,-0.20414778838599457,-0.1788899924545807,-0.17251766667633117,-0.19221407492947828,-0.19777546260774503,-0.2057698413764768,-0.2270883910153645,-0.24458349215014752,-0.2323021201425921,-0.21932569621873377,-0.21538636153094926,-0.18792725848117142,-0.18734791595803135,-0.19568995327780225,-0.21191057157788362,-0.21712430070511135,-0.2299849268405484,-0.24759582576375272,-0.2638164440638341,-0.2655543832379961,-0.2656702252240466,-0.2784150093734331,-0.2777198248642425,-0.2474800279753313,-0.24875451081003297,-0.21422776487992745,-0.19140304843423706,-0.17576177265729587,-0.15722396105517067,-0.1722858943089718,-0.18514652044440894,-0.17541420250151507,-0.16255357636607803,-0.14841846739593934,-0.15270537223950442,-0.17703625549199742,-0.1864210032791105,-0.1875795999301324,-0.18792725848117142,-0.15618116219257017,-0.13903371960882627,-0.14378399239659345,-0.14401576476395284,-0.15328462636738627,-0.1297647696101345,-0.13393578827001995,-0.12860617295911259,-0.13208196291217822,-0.12930131327067407,-0.1464488442496763,-0.15015640657010132,-0.15351639873474565,-0.16684039281438479,-0.19742789245196424,-0.20982506224794095,-0.21330085220100659,-0.210056746220042,-0.2017147089002711,-0.20252573539551222,-0.19511061075466218,-0.18966510926007507,-0.18931753910429439,-0.21086777271528312,-0.22175877570445712,-0.21897803766769464,-0.23380837534465315,-0.2467847992685116,-0.23994901715080164,-0.22048429286975557,-0.21596570405408944,-0.21851466972349254,-0.22291737235547904,-0.2299849268405484,-0.2170084145214316,-0.21330085220100659,-0.21619738802619048,-0.22477110931806243,-0.23577799849091619,-0.22511876786910145,-0.21863046751191395,-0.22210634586023792,-0.22187457349287854,-0.2056540435880555,-0.18630511709543085,-0.18074381781242244,-0.17657279915253699,-0.17715214167567706,-0.18850651260905327,-0.17541420250151507,-0.15873012786197327,-0.16220600621029724,-0.16950524466746764,-0.16417562935656027,-0.16521833982390255,-0.17784728198723854,-0.17645691296885724,-0.18085970399610207,-0.16881010435590615,-0.1649866558518015,-0.15444322301840818,-0.12675234760127096,-0.11910553898831977,-0.10485454383450143,-0.1170200296583771,-0.10809864981546602,-0.09836633187257227,-0.10079941135829573,-0.08527402176503407,-0.08979261058070032,-0.08898158408545909,-0.09210980388274403,-0.08956083821334093,-0.07403544862007927,-0.06140650645674328,-0.05572932099005523,-0.06233341913566415,-0.0564244613016166,-0.04750316985396397,-0.04275280867093845,-0.0564244613016166,-0.07855403743574552,-0.06882163109759332,-0.06418724449350577,-0.05468661052271295,-0.03800253588317115,-0.03186189407702267,-0.027922559389238266,-0.030355638874961732,-0.023288084389892383,-0.015757161960620936,-0.0225929440783309,-0.03151432392124198,-0.029776384747079998,-0.017958469078985018,-0.0034757899530656333
1978,-0.00041855096426779426,-0.005022531740780045,-0.013602626932185835,-0.013079418269242638,-0.0071152067316853085,-0.0031390923167917695,0.0037668788479765514,0.007010549033009905,0.0071152067316853085,0.021031726929463535,0.02312440192036891,0.013602626932186057,0.026682045201428695,0.02574028557421748,0.022810508654776518,0.022496615389184127,0.03003037308513723,0.036727028852554744,0.041540245195984093,0.04635346153941344,0.05346866827109875,0.053259432704181764,0.07690696345706027,0.08308049039196841,0.08737049807245434,0.08349904135623598,0.08831225769966555,0.09343936730868707,0.08465003655036418,0.08778904903672213,0.08789370673539754,0.08663805384259393,0.09500891346708285,0.09950823654491958,0.09584601539561843,0.08705660480686195,0.0914512701860235,0.09772945481960682,0.09950823654491958,0.09762479712093142,0.08778904903672213,0.0818248374991648,0.08297583269329278,0.080778500003712,0.08485927211728117,0.09333470961001145,0.10264724903127753,0.10306579999554555,0.11740087115759157,0.11938896828025536,0.11949354614849672,0.11269223268240403,0.09971747211183679,0.08946325289379353,0.07994139807517642,0.07282619134349111,0.06445541154943601,0.066234193274749,0.0656063269131304,0.0658156423104812,0.07376795097070232,0.06372296731957583,0.06686197980593378,0.07293084904216651,0.07732551442132785,0.0735586355733513,0.07837185191678064,0.08056918460636142,0.08318506826020977,0.09438104710546424,0.09302081634441905,0.10275190672995294,0.09741548172358039,0.09511357116575825,0.0736632932720267,0.059537537507331484,0.05148057114843496,0.039342912506403316,0.024903183645682114,0.027309831732613477,0.020089967302252543,0.018206527878264378,0.0048132163434293496,-0.010254299048477078,-0.005336425006372325,-0.025321734609949687,0.013393311534835028,0.00041855096426779426,0.006382762501825123,-0.003976114414893761,-0.01799729231134728,-0.011719187508197448,-0.01203308077378984,-0.008370859624488802,-0.025531050007300604,-0.03222770577471823,-0.029925715386461937,-0.01946218077106776,-0.01203308077378984,-0.003348327883708757,-0.005859553838881704,-0.0009416797967772839,0.002301990388256181,0.004394665379161333,-0.004394665379161444,-0.019043629806799967,-0.009103303854348876,0.007429099997277699,0.006068869236232732,0.019566838469742942,0.020089967302252543,0.01579995962176639,0.011091321146578847,0.016113852887359004,0.010672770182311053,0.0051271096090217405,0.004917874042104753,-0.0025112259551732796,-0.022287299991833542,-0.013916520197778448,-0.009312539421266086,-0.008998646155673695,0.007742993262870312,0.020403860567845156,0.011405294242605057,0.007429099997277699,0.005650318271964938,0.012137738472465465,0.023333717317719715,0.0314952615448576,0.03725015768506412,0.03379725193311378,0.039342912506403316,0.03348327883708779,0.036936264419471954,0.045621017309553036,0.05357332596977393,0.040703143267448505,0.04091245866479931,0.04342368461997248,0.04373757788556487,0.045307124043960645,0.05263156634256316,0.04802766539648462,0.05880509327747108,0.0658156423104812,0.06257197212544763,0.057340204817750484,0.045621017309553036,0.04593491057514565,0.0411216942317163,0.026368072105402263,0.025949600971568065,0.0166370615503022,0.021764171159323942,0.024066161547580123,0.027519067299530464,0.03515748269415897,0.03452969616297419,0.033064807703253596,0.03243694134163522,0.04028459230318071,0.03662237115387956,0.028879377891009028,0.02312440192036891,0.02197340672624115,0.005859553838881704,0.007429099997277699,0.013916520197778226,0.014648964427638633,0.026054178839810094,0.024066161547580123,0.03003037308513723,0.04195879616025189,0.041540245195984093,0.04290047595702928,0.044679257682342044,0.04331902692129708,0.04488857307969285,0.05357332596977393,0.05744478268599251
1982,-0.0062824586169781815,0.003915144295793205,0.003459867495973601,-0.0020031067744269437,-0.010197602912771053,-0.019848859772661598,-0.023126658227999197,-0.02376400406845447,-0.020941482412936363,-0.009104980272496399,-0.002367314321185199,-0.003459936961459853,0.005554043523461782,0.005827181817158911,0.011290156087559344,0.00819449613834422,0.015569507930110582,0.014476885289836039,0.015023231342716548,0.012200640221711856,0.004825628429945272,-0.0036420060020957434,-0.019029444891570657,-0.019211513932206326,-0.024947695961790473,-0.007739219338524506,-0.01820996054499291,-0.03359739943446749,-0.04252024120084141,-0.05572250427525327,-0.061458616839350944,-0.06364386211990036,-0.0658290379349632,-0.06746793716263189,-0.054447812594342726,-0.05226263677927978,-0.007192942751130471,-0.011745432887378726,-0.006100320110855706,0.02904483983273276,0.05717926499679993,0.05025946053936625,0.07056359711184745,0.07939543909064684,0.06628424526929622,0.07129201220536396,0.08813621181638531,0.07666391722270327,0.09523808531445432,0.11699898260848207,0.10507148068046757,0.11262856151286971,0.110534454950868,0.10142947467837149,0.11299276905962774,0.1208230576512137,0.13165800640444014,0.12692337776206952,0.11581536018063243,0.1154511526338744,0.13702991142177923,0.12892648453649636,0.12728758530882778,0.12282616442564076,0.12555768629358455,0.12209774933212403,0.10743872553616596,0.09642170774230396,0.110534454950868,0.10634617236137811,0.11062552420392913,0.1469543760408536,0.17272148688373545,0.19320769249685243,0.22434670835707338,0.22407357006337625,0.2447419141826157,0.22525726195671236,0.21615228168421585,0.2449239137577648,0.2435582222892798,0.26768636443900595,0.2661385344643983,0.2640444279023968,0.2138760366160919,0.2244377081446478,0.23181271993641417,0.21633428125936494,0.21751797315270105,0.23345168862956966,0.25184378768068516,0.30082848707365395,0.2915415072260086,0.2943640288815266,0.27870345169835486,0.30219431747311254,0.2852590486090303,0.2906309536263696,0.2704178863069495,0.24765543562570835,0.23299641182975028,0.2558498622985659,0.2595829375537231,0.24756443583813392,0.2220704632889492,0.21032496093608377,0.21897480333973407,0.22807978361223058,0.22188832478282672,0.261312906034453,0.26304287451518316,0.26395342811482214,0.26276973622148625,0.29081309213249207,0.299462795605169,0.29126836893231145,0.27469723814950076,0.27078216331919447,0.27424196134968115,0.2510242338686206,0.23135758206756818,0.2319038586549622,0.25184378768068516,0.24055356212763912,0.2620413211279695,0.2640444279023968,0.27214785478767967,0.2944550286691012,0.28170811185999556,0.2859874637025468,0.27770189831114145,0.28052441996665944,0.2595829375537231,0.28708001687733486,0.292543060613222,0.3226805230862295,0.32186096927416497,0.3364289932825486,0.3273240130100523,0.33560957840145766,0.3268687362102327,0.3352453013892127,0.33588271669515457,0.33296905632108853,0.3226805230862295,0.3319675029338751,0.3097514677710014,0.2744240998558036,0.2906309536263696,0.28871884663951697,0.313575542813733,0.31576064916330915,0.3229536613799264,0.3016480408857185,0.30410628552899155,0.3134844040951852,0.3306018114653899,0.3377946847510338,0.3265955979165358,0.32022213951198286,0.342984590193224,0.344350281661709,0.3560046452960266,0.35026860219741573,0.34234717488728195,0.34243831360583,0.34753708032947217,0.32459249114210853,0.33651999307012326,0.3621051043378558,0.36337979601876635,0.3480833569168662,0.3737594679721734,0.38668852328740155,0.39743233332208017,0.3991623018028101,0.3991623018028101,0.3772192660026601,0.3918782897986184,0.3821360331511534,0.377037266427511
1986,0.0034574278015568893,0.00844251346124647,0.01326681563114862,0.01592020329511068,0.012261750123071957,-0.018855038746612762,-0.028744910337593188,-0.02379994386993789,-0.023036145613036907,-0.026212125627054217,-0.042735405033609064,-0.06062555880850928,-0.055198241871492804,-0.050936712588010025,-0.049770863590146264,-0.050253275403837394,-0.042454018590399434,-0.040484068110610116,-0.043378661681417574,-0.03425264969166819,-0.051177979839185817,-0.057047528053529195,-0.048846220499128123,-0.05073574856185892,-0.05560023126812552,-0.05125834091191417,-0.047077295389820306,-0.04784115499105135,-0.047037114853456186,-0.04768031015693419,-0.03240336350963191,-0.02170945178105599,-0.012342233884461096,-0.010010474544403403,-0.006392263253059194,-0.0054675588177108825,-0.008965228499962397,0.00414086498572952,0.0037388142447667416,0.005829367677979036,-0.003738875589097468,0.016483037525860444,0.018332385052227007,0.016483037525860444,0.016844846386128598,-0.0008844625546542417,0.005387136400651915,0.0204631190218032,0.006955036139478565,-0.0024121817571164383,-0.0043017098198471215,-0.0067540721133277914,-0.054514804687320395,-0.07264616436906601,-0.06754041441162362,-0.06842487696627764,-0.0685857218003949,-0.06605293708985582,-0.06645492648648821,-0.05551987019539717,-0.05254485420753108,-0.05009249191405052,-0.06798264568895063,-0.06637456541376008,-0.07570154142966046,-0.0700329572414683,-0.060866764715354904,-0.05958031276406828,-0.06042453343802778,-0.056122884962511055,-0.05761036228427907,-0.04848441163885986,-0.051821175142664155,-0.05330871380876234,-0.051579969235818535,-0.05375094508608924,-0.03996141441622447,-0.037026640309052894,-0.039800630926437375,-0.051338763328972914,-0.05170057218924118,-0.05017291433110904,-0.03803170581712956,-0.04213239026649507,-0.04008201736964734,-0.03811212823418808,-0.03135805612086073,-0.0202219131149578,-0.019136486534152897,-0.011819580190075563,-0.010211499914884903,-0.008683780712422484,-0.011538193746865821,-0.011940183143498428,-0.010492886358094533,-0.006673649696269046,-0.008442574805576974,-0.022995903732342615,-0.017045933100940713,-0.02223204413111135,-0.04808236089789708,-0.044544510679281335,-0.026895562811226736,-0.01157837428322983,-0.005186172374501141,-0.0022915788036936835,0.00012060295342264382,0.0019297085990948037,0.0012462714149221732,0.02114655620597583,0.020543541438861723,0.01728707766345572,0.009769207293227389,0.009729026756863046,0.0021709145059403134,0.008924986619267772,-0.0022915788036936835,-0.005588161771133748,-0.002130733969576415,0.0052262915665346465,-0.004743941097174242,-0.00787974057482721,0.003980020151612251,4.0180536364120556e-05,-0.009648665684135027,-0.008000343528249965,-0.007316906344077445,-0.016362495916768083,-0.021588848827633234,-0.026413150997535606,-0.009206434406808128,0.01386989174259301,0.016241831619014713,0.026493512070263625,0.03433301076439621,0.04016243978670575,0.046474157934045524,0.045067164373666646,0.05588167905566532,0.06733932769681172,0.0705153690551592,0.08281736105892579,0.0816113315246978,0.07678696801046514,0.1011899879918472,0.0858727994638504,0.08390278763973069,0.10054673134403891,0.10718013915961322,0.10251662047949783,0.10187336383168955,0.11140148790673199,0.10955207903603514,0.12422613360488421,0.13033688772607288,0.12583421388007476,0.11827610162915203,0.10585350667196258,0.11578355879930724,0.10806460171426724,0.12446733951172972,0.14774456834295147,0.14746324324407212,0.148066258011186,0.14770444915091763,0.13524161231303378,0.13725174332918733,0.14175441717518544,0.1375733103087613,0.14255851865711122,0.13773415514287857,0.14223682898887668,0.16032800813425796,0.16796648145790916,0.16852937703298942,0.15904149483864138,0.16933335582625442,0.16712226078394954,0.17078071395598848,0.16543381943603075,0.15876016973976181
1990,0.0010904681529368965,0.005340725431400184,0.007074347075900045,-0.0054525967631553485,0.0022090108048420376,0.005284747099110643,-0.0031876929588473546,0.01006628653738173,0.021838205553118994,0.02706705965276357,0.0316528455936691,0.027654234812037437,0.018426855263584452,0.021502676890676975,0.011128765524173856,-0.006487171916626622,-0.0051449719340342925,-0.001509964313813117,-0.004809443271592162,-0.011716026016271308,-0.005816114591742139,-0.004138385946707901,-0.0058999967573527545,-0.01719652661274773,-0.035707349374766384,-0.06487154850061694,-0.06375309118153538,-0.05391046197484051,-0.049464536531835135,-0.06182371603966952,-0.052540358158927214,-0.05100240467896944,-0.049129007869393115,-0.07057570642778022,-0.08332639293034627,-0.08142492162180148,-0.10001962654943075,-0.11486736719225998,-0.14140314468521586,-0.12896008301177087,-0.10119397686797815,-0.10147361253095444,-0.09350446546665958,-0.10882759526983088,-0.09806226224142034,-0.09658028709375177,-0.09294519414070701,-0.10393426983262821,-0.09571347627150173,-0.10066269470817024,-0.10231243418705982,-0.09811815524088607,-0.108995359601052,-0.11408443853562045,-0.11145601690272566,-0.10913513476612835,-0.11472750669436005,-0.12904396517738137,-0.12949136517157867,-0.1483097274298948,-0.13804768739514728,-0.14699551661344756,-0.15843190696674236,-0.14422731981547632,-0.11936918563473109,-0.11861424614423632,-0.1292677078408918,-0.12566060405399182,-0.12898807217791552,-0.12345159324914967,-0.14688364528169218,-0.16005365727948717,-0.17383891893552428,-0.16106032859963715,-0.15211249938133697,-0.1641640540600504,-0.16461145405424782,-0.14509413063772636,-0.12624777921326547,-0.11987247862839434,-0.12658339320853118,-0.12591225055082333,-0.1327069619637472,-0.14797419876745266,-0.15588736749945808,-0.14979170257756347,-0.14995946690878437,-0.14151501601697103,-0.1280093900239102,-0.1203478677887364,-0.1286525435154734,-0.1443391058144079,-0.13986527653808145,-0.12272464292479957,-0.10667447746445458,-0.11173556723287836,-0.10410203416384922,-0.11355315637581254,-0.11327352071283625,-0.10706598445918614,-0.11833461048126026,-0.11632135317378367,-0.1189217856405338,-0.11497915319119156,-0.1105332277481863,-0.11095263857623894,-0.11523079968802319,-0.09901295522928077,-0.0937561119634912,-0.08746469354423059,-0.07748228917245936,-0.07985906430852252,-0.08355005026103313,-0.08036235730218566,-0.08721304704739896,-0.0767273496819646,-0.07910412481802775,-0.08615048272778314,-0.08838748269877006,-0.07711885667669616,-0.07669936051581983,-0.07692310317933038,-0.07236530640456973,-0.07753826750474879,-0.07488185670570924,-0.0820400859472199,-0.08083774646252784,-0.07664346751635398,-0.0871850578812543,-0.09987976605153082,-0.10242430551881498,-0.11797109265267325,-0.11948105696648637,-0.12901606134406018,-0.12051563211995742,-0.1185582678119469,-0.1262198753799444,-0.12275254675812075,-0.11592984617905211,-0.08293488593561471,-0.07102310642197762,-0.0742946815464357,-0.08198419294775428,-0.07667145668249875,-0.06389286634661173,-0.06028576255971163,-0.060397633891466906,-0.06092891605127482,-0.046752232733329846,-0.03830778184151651,-0.04076843914319017,-0.025976591499826784,-0.017811690938166147,0.0012303286508368316,-0.0031038107932368497,0.004809443271592162,0.03061818510737435,0.022005969884339782,0.03184851375821118,0.018426855263584452,0.03196038508996635,0.03288317424450593,0.0209993838970135,0.020523994736671547,0.02242538071239264,0.02692728448768733,0.014484222814242331,0.028269399137455853,0.02639600232787953,0.03590301753930847,0.032715324580461225,0.053379179815032485,0.051841311667898404,0.0511142760107246,0.048429961378364084,0.04286549328345335,0.03467268888847164,0.047367397058748484,0.04437545759726658,0.0446271040940982,0.0404887181473903
1994,0.0043442574134802125,0.004726869145894597,0.004186679080597111,0.009251167017302553,0.011884662277141578,0.008530867802563291,0.008283303586473334,0.010038989990203806,0.02057310841258797,0.02226127105815645,0.024647202101905297,0.021585964785020728,0.016499014723270422,0.018772360375739927,0.019897802139452248,0.02246384233264287,0.020460523021308408,0.01868237449253307,0.022441311516084195,0.03148990725890011,0.03767983695931787,0.0366669118953713,0.038670231206705985,0.0318049952331525,0.028856343307547272,0.030657091344395315,0.03072461510255753,0.03608166019695647,0.03288544405526128,0.03977314215385963,0.038175034083011816,0.04668337106901643,0.047043520676386175,0.04254175362153689,0.04368965751029408,0.04062848888492332,0.04555792930530411,0.055731898120318535,0.053593531292659646,0.06646858781718912,0.06824680503747849,0.07157813738701213,0.07027258647385781,0.0650505888957833,0.06014361060044693,0.06210186827866426,0.06014361060044693,0.06498306513762109,0.05381863338370496,0.04938439008701767,0.052310579887578035,0.055214170180065913,0.06874200216117243,0.06059381478253756,0.05982852262619476,0.042969358295554816,0.03869269333175063,0.038265019966218894,0.03466366127555065,0.03725216359378636,0.04002070636994959,0.04630069064508824,0.04044837973548132,0.04150629774103143,0.039322937971769,0.02322913448898567,0.020820672628677928,0.018209639493883767,0.024377107069256665,0.0332455936626308,0.04843905747274713,0.047718758258007865,0.05294082452759641,0.055889476453201636,0.05557431978743543,0.0526481986783891,0.058545502529599336,0.050824988516496195,0.0464132760363678,0.037274625718831,0.03885027166463373,0.04130372646654501,0.048574104989071554,0.0664010640590269,0.06320484791733172,0.05435889214051626,0.050059696360153394,0.05321091956024526,0.04053843431020221,0.0423166515304918,0.048123900806981146,0.047561179925124986,0.04524277263953813,0.04069601264308531,0.04900177835460329,0.04672836401061997,0.04805637704881893,0.04344209329420412,0.0387152241483093,0.031579893142107185,0.013100158615574786,0.012740009008205266,0.018052129852514476,0.02226127105815645,0.024534685402139766,0.021203353052606344,0.010466663355735761,0.02032547550498398,0.020370537138101552,0.019897802139452248,0.015666198808765408,0.002656094767911732,0.006054882184093335,0.011704621819213612,0.013235206131899213,0.024084481220049136,0.02491729713455415,0.032705334905819505,0.030702084285998854,0.028878874124105947,0.03452854506771241,0.034686123400595514,0.03502374219140636,0.04096610767573394,0.037342149476993214,0.03803998656668761,0.03376325291136961,0.03340310330400009,0.03700453068618215,0.036171714771677355,0.036937006928020155,0.037274625718831,0.039187890455444796,0.03914289751384126,0.03909790457223772,0.048844200021720185,0.05651972109322001,0.058027774589346715,0.057262482433003914,0.05105009060754151,0.04616564312876381,0.04850658123090956,0.04859656711411642,0.052153001554695155,0.054133790049471164,0.058793135437203325,0.054561463415002676,0.05886065919536554,0.05881559756224797,0.06419524216471961,0.07738538666350125,0.08299013335701821,0.08224730332572028,0.08310265005678397,0.08085176652935933,0.08371036388024344,0.08413803724577518,0.08616381868215472,0.09064312361195914,0.09217370792464452,0.08485833646051444,0.08654649910608292,0.0918360891338339,0.09597770658131344,0.09867872559931468,0.0889999539079942,0.09705815540342222,0.09314157135547374,0.0919711366501581,0.09262391210673515,0.09309657841387042,0.0851959552513255,0.0874919004118675,0.08753689335347103,0.10196506500724478,0.10304544513783953,0.10943801480425774,0.10716460046027443,0.11511021656442288,0.11535778078051284,0.11675338626838783
1998,0.0034711690398356865,0.008155604189010957,0.004037914782108354,0.017072850662983363,0.015177824989174304,0.02483876986231426,0.022474500765425676,0.032852768687530176,0.02592805020655997,0.031037409542817862,0.03179894373208181,0.042770548938056985,0.04031774946487232,0.04844676211228505,0.0508908058339681,0.048544156335780686,0.03169268566138683,0.030816029554228574,0.009271367979157397,0.010201207169511894,0.015930495331238692,0.000850064565560249,-0.003604126747826397,0.012104988594823007,-0.007624313835535856,-0.014912233860285395,-0.050616350857879855,-0.04237210819687509,-0.03511088780942129,-0.0352703289633125,-0.04085790366554676,-0.05339689648604673,-0.03990158102929153,-0.04814571559459879,-0.058913668506383354,-0.04038855214676973,-0.024865469499609882,-0.027645907032079142,-0.033366439442304,-0.042540413197965865,-0.03643030389375834,-0.03225953949935689,-0.03992817257088965,-0.07676578105302934,-0.09044702110957636,-0.15230943214951975,-0.11956292153268455,-0.12291021290312398,-0.13018916098497668,-0.13760095867912236,-0.09370572805587074,-0.10898981111574002,-0.13202219377623892,-0.10645723701776078,-0.08816241854178475,-0.08111360620002328,-0.07420661541345197,-0.09777028842742586,-0.09668992597822823,-0.09332496096123877,-0.0882420850708816,-0.055956062125624095,-0.07665065913513502,-0.0748530276848215,-0.07136413095058702,-0.0710718401844026,-0.0994173425710475,-0.12653195924965144,-0.11217771538013677,-0.12461039608209301,-0.1281258843579256,-0.14044349718983618,-0.15039673282916055,-0.12830299915836685,-0.11650786688058079,-0.11908476021455694,-0.10958309435176194,-0.07242671165753722,-0.06451897090301628,-0.05923244271846839,-0.057868707398134434,-0.05256445151918776,-0.04498445691964881,-0.051900311553419454,-0.05043929010528736,-0.05662020209139229,-0.054185022216908685,-0.038387268402265584,-0.027105752831404706,-0.015656040355150558,-0.0163290441681182,-0.009395353744251156,0.00404677862930769,0.010387131769303837,0.0008146091767626817,-0.0009032476487564889,-0.007358722706647058,-0.010263254099907693,-0.0031525029234481527,0.005835546232421773,0.008890546836676672,0.01345986006795763,0.02065914162071336,0.03034678613114905,0.052183630376706924,0.04756124215792745,0.050997063904663076,0.05583196826483272,0.03041758881304646,0.04073391790045289,0.03716524654142406,0.018471933276417385,0.04202674244319193,0.05173200655232879,0.0461355680028952,0.04800400213510625,0.03164847452108743,0.032923571369427584,0.010555328674697106,0.02970912961128147,0.028921003880419294,0.04489581844765489,0.05202429731851321,0.06513879163278768,0.0657852039041571,0.08789671931719845,0.08588657172549485,0.08519584021812854,0.09964758640683624,0.09089864493395461,0.08850767619977029,0.08750703432751838,0.10227755472831124,0.1266824284606458,0.12437123435125619,0.12911760833512953,0.11919096423740316,0.09761084727353464,0.09308585327825059,0.07341838158689251,0.10093154710237595,0.10867098285580612,0.11276208072111071,0.09375885709121823,0.08493014099354212,0.0927138959829692,0.10894554592759187,0.10085188057327898,0.12051038032174044,0.13314676736573605,0.12726690189731737,0.11751731855218361,0.12644332077765785,0.10556279916835498,0.097513453050039,0.10138317092675408,0.07691625026402371,0.08347798339260937,0.1104774781533191,0.0893046657778318,0.09970066139433498,0.08390301567538949,0.09563615507062861,0.09735401189614779,0.12650536770805343,0.12565530314249318,0.10991959625824577,0.10249007086970119,0.09656588616528561,0.09464437704557604,0.08520470406532787,0.08715280472663567,0.10392460887193278,0.12945411024161335,0.1358829937579058,0.13332382811832844,0.13952246779883226,0.14912158193297165,0.14638524744510417,0.15760482418126687,0.15682556229760425
